obj,running_time,gap
62855.98489542898,3.7610412,0.0
62816.93269141389,3.5657524,0.0
62649.524015565425,3.3077413,0.0
62749.698191765485,4.3109867,0.0
62521.228774638956,3.4461522,0.0
62589.37541848219,5.7056235,0.0
63619.1335546945,2.0075698,0.0
62484.956360724245,4.2896434,0.0
63672.003618085626,1.8529978,0.0
62347.70207487111,4.0431924,0.0
62488.2828259738,2.8587566,0.0
62883.56404812115,2.8757408,0.0
62825.0437765183,4.0529081,0.0
62498.75836198526,4.9130335,0.0
63240.146202916876,2.7260537,0.0
63483.947316369806,3.6264146,0.0
61958.70516814105,7.0088449,0.0
62321.65701551589,5.0098892,0.0
63420.46371964521,1.6927036,0.0
62989.69723609056,3.6140933,0.0
63160.28286607575,2.494503,0.0
63467.10834391354,3.0210151,0.0
62936.1992320674,1.9570612,0.0
62797.38879807749,4.9518699,0.0
63439.45637421597,2.3130751,0.0
63071.754062227126,3.8806176,0.0
63230.017020534266,3.4823764,0.0
62700.91474172488,4.0107972,0.0
63502.18687979356,1.7195658,0.0
63544.13235470792,2.4313761,0.0
