obj,running_time,gap
116287.55858976157,6.8169744,0.0
117124.55482832743,5.0960484,0.0
116353.51663754352,6.2725183,0.0
116380.96361748257,8.2643215,0.0
117299.59397891084,5.7453635,0.0
116730.83326652965,4.8910306,0.0
116988.17223248296,4.2389692,0.0
117042.9741810547,5.3813593,0.0
117736.55494358114,3.9544996,0.0
117290.65733921566,3.4139252,0.0
117338.84033070895,4.4752691,0.0
116665.38050302716,6.6257401,0.0
116868.68231195601,6.0282671,0.0
116627.51168036983,6.9004249,0.0
117192.82192297261,3.3927388,0.0
116846.58044065669,7.2475819,0.0
116819.310453007,5.130316,0.0
116255.26805896149,9.7712681,0.0
116811.10514458237,3.3395284,0.0
117283.53208287836,3.9528799,0.0
117225.82230896798,4.2343817,0.0
116543.66729288007,6.3590316,0.0
116406.59719087728,8.861129,0.0
116878.23085329543,3.8790812,0.0
116442.91859337967,6.3108147,0.0
116786.67356160394,6.0129632,0.0
116452.17841097164,4.2473547,0.0
116908.2398157944,6.6407069,0.0
116455.32826470204,7.2525486,0.0
116831.92877138403,4.8580787,0.0
