obj,running_time,gap
21423.810044993053,1.8794403,0.0
21608.463513405422,3.1923153,0.0
21255.804060078284,3.0815455,0.0
21464.284636037464,2.5430126,0.0
21438.72088337956,2.6394737,0.0
22015.058107456873,1.6987276,0.0
21562.464420397493,2.2794295,0.0
21474.704611159992,1.8926777,0.0
21513.0657552342,2.5599944,0.0
21428.890730791936,2.0632496,0.0
21791.842516301407,1.9430138,0.0
21509.189732439474,3.3993161,0.0
21800.66619052392,2.0204458,0.0
21913.890924194962,1.8516892,0.0
21425.024647655337,2.4693079,0.0
21429.089496397984,2.7333079,0.0
21555.120210665274,2.0382855,0.0
21418.934173815665,2.5688361,0.0
21461.242133112508,2.534159,0.0
21321.567749586455,2.5384461,0.0
21455.708330873964,2.6612195,0.0
21598.118523338504,2.5065207,0.0
21496.09260921707,1.9254785,0.0
21265.207959412943,3.0419777,0.0
21453.130752140467,3.1165825,0.0
21425.116271597624,2.7515252,0.0
21598.775451938804,2.074464,0.0
21654.105427772414,1.8484093,0.0
21356.072204837175,2.6425483,0.0
21290.15621954257,3.2008583,0.0
