obj,running_time,gap
6460.301076354524,0.1914116,0.0
6460.301076354524,0.2102721,0.0
6460.301076354524,0.2283092,0.0
6460.301076354524,0.1937537,0.0
6460.301076354524,0.1831994,0.0
6460.301076354524,0.2336772,0.0
6460.301076354524,0.2153505,0.0
6460.301076354524,0.2040353,0.0
6460.301076354524,0.1891626,0.0
6460.301076354524,0.187899,0.0
6460.301076354524,0.1872311,0.0
6460.301076354524,0.1926181,0.0
6460.301076354524,0.192763,0.0
6460.301076354524,0.1875601,0.0
6460.301076354524,0.190912,0.0
6460.301076354524,0.2654833,0.0
6460.301076354524,0.2149224,0.0
6460.301076354524,0.1782605,0.0
6460.301076354524,0.1886357,0.0
6460.301076354524,0.1826846,0.0
6460.301076354524,0.1904477,0.0
6460.301076354524,0.1885618,0.0
6460.301076354524,0.1914075,0.0
6460.301076354524,0.2115207,0.0
6460.301076354524,0.2101272,0.0
6460.301076354524,0.2067773,0.0
6460.301076354524,0.1959332,0.0
6460.301076354524,0.2286046,0.0
6460.301076354524,0.2199677,0.0
6460.301076354524,0.18994,0.0
