obj,running_time,gap
7978.6533794621455,0.2999301,0.0
7978.6533794621455,0.2943893,0.0
7978.6533794621455,0.2973945,0.0
7978.6533794621455,0.2987741,0.0
7978.6533794621455,0.3021005,0.0
7978.6533794621455,0.3323363,0.0
7978.6533794621455,0.301585,0.0
7978.6533794621455,0.3616116,0.0
7978.6533794621455,0.3331156,0.0
7978.6533794621455,0.3846688,0.0
7978.6533794621455,0.323908,0.0
7978.6533794621455,0.2996781,0.0
7978.6533794621455,0.3033767,0.0
7978.6533794621455,0.3198437,0.0
7978.6533794621455,0.3268662,0.0
7978.6533794621455,0.2974404,0.0
7978.6533794621455,0.3031467,0.0
7978.6533794621455,0.2929561,0.0
7978.6533794621455,0.2982598,0.0
7978.6533794621455,0.4086981,0.0
7978.6533794621455,0.2959297,0.0
7978.6533794621455,0.2917259,0.0
7978.6533794621455,0.3095706,0.0
7978.6533794621455,0.3019291,0.0
7978.6533794621455,0.3101492,0.0
7978.6533794621455,0.3154888,0.0
7978.6533794621455,0.312639,0.0
7978.6533794621455,0.2896045,0.0
7978.6533794621455,0.3068519,0.0
7978.6533794621455,0.2999745,0.0
