obj,running_time,gap
11691.536685189098,1.3864829,0.0
11974.36575374045,0.9001081,0.0
11930.738999723188,1.3386626,0.0
11864.996142693828,1.2574117,0.0
12275.215972183196,0.855368,0.0
12041.457925496088,1.0983782,0.0
11945.320664146024,0.7749955,0.0
11871.392058330699,1.0700729,0.0
12124.777732348704,0.7863221,0.0
11920.949569254628,1.0779609,0.0
12110.722546124776,1.171611,0.0
11793.2096236523,1.0826647,0.0
12086.248764188738,0.9822539,0.0
12245.187919823464,0.9525607,0.0
12201.851626251704,0.6447022,0.0
12025.705950466276,1.1492875,0.0
11922.099153625812,1.0162844,0.0
11860.524665997593,1.3669751,0.0
12112.951897041516,0.9487437,0.0
12233.51995711286,1.0078607,0.0
12000.738783669201,0.9110519,0.0
12042.298731236111,1.1084158,0.0
11780.287541073545,1.077688,0.0
11679.366494850012,0.9317623,0.0
12321.508685454872,0.6524038,0.0
11872.878277262675,1.3414266,0.0
12092.076374935254,0.9233665,0.0
11964.551908889085,1.1959068,0.0
12047.36075022117,1.3883034,0.0
12185.61471258122,1.072552,0.0
